sentence_id,domain_category,english_text,sesotho_text,source,source_reference,translator_code,reviewer_status,notes
114,HIV,Without treatment the risk of a mother passing HIV to her baby is up to 45 percent.,"Kantle le kalafo, kotsi ea hore 'm'e a fetisetse HIV ho ngoana oa hae e ka ba ho fihla ho liperesente tse 45 (45%).",UNAIDS,pmtct-overview,,reviewed,
115,HIV,With effective ART the risk of mother-to-child HIV transmission can be reduced to less than one percent.,"Ka kalafo e sebetsang ea ART, kotsi ea hore 'm'e a fetisetse HIV ho ngoana oa hae e ka fokotsoa ho ba ka tlase ho liperesente tse le 'ngoe (1%).",WHO,pmtct-art,,reviewed,
116,HIV,Babies born to HIV-positive mothers should receive nevirapine syrup after birth.,Masea a hlahileng ho bo-'m'e ba phelang le HIV ba lokela ho fuoa sirapo ea nevirapine ka mor'a ho tsoaloa.,WHO,pmtct-infant-prophylaxis,,reviewed,
117,HIV,All babies born to HIV-positive mothers should be tested for HIV at six weeks of age.,Masea ohle a hlahileng ho bo-'m'e ba phelang le HIV ba lokela ho hlahlobeloa HIV ha ba le libeke tse tšeletseng.,WHO,pmtct-infant-testing,,reviewed,
118,HIV,HIV-positive mothers should continue ART after delivery to protect their own health.,Bo-'m'e ba phelang le HIV ba lokela ho tsoela pele ka ART ka mor'a ho beleha ho sireletsa bophelo ba bona.,WHO,pmtct-postpartum,,reviewed,
119,HIV,Formula feeding is an alternative for HIV-positive mothers who cannot safely breastfeed.,Ho fepa masea ka lebese la moroetsana (formula) ke khetho e 'ngoe bakeng sa bo-'m'e ba phelang le HIV ba sa khoneng ho anyesa ka mokhoa o bolokehileng.,WHO,pmtct-infant-feeding,,reviewed,
120,HIV,Mixed feeding of breast milk and formula increases the risk of HIV transmission to the baby.,Ho fepa ngoana ka ho kopanya lebese la 'm'e le la moroetsana (formula) ho eketsa kotsi ea ho fetisetsa HIV ho ngoana.,WHO,pmtct-infant-feeding,,reviewed,
121,HIV,TB is the leading cause of death among people living with HIV worldwide.,Lefuba (TB) ke lona le bakang mafu a mangata ka ho fetisisa har'a batho ba phelang le HIV lefatšeng ka bophara.,WHO,hiv-tb-coinfection,,reviewed,
122,HIV,People living with HIV are twenty times more likely to develop active TB.,Batho ba phelang le HIV ba na le monyetla o phahameng ka makhetlo a mashome a mabeli (20) oa ho tšoaroa ke lefu la lefuba le tšoaetsanang (active TB).,WHO,hiv-tb-coinfection,,reviewed,
123,HIV,All people living with HIV should be screened for TB at every clinic visit.,Batho bohle ba phelang le HIV ba lokela ho hlahlobeloa lefuba (TB) leetong le leng le le leng la bona la ho ea kliniki.,WHO,hiv-tb-screening,,reviewed,
124,HIV,TB preventive therapy should be given to all people living with HIV who do not have active TB.,Kalafo e thibelang lefuba (TB preventive therapy) e lokela ho fuoa batho bohle ba phelang le HIV ba se nang lefu la lefuba le tšoaetsanang (active TB).,WHO,hiv-tb-tpt,,reviewed,
125,HIV,HIV-positive people with TB must take both TB medicines and ART at the same time.,Batho ba phelang le HIV ba nang le lefuba (TB) ba lokela ho nka meriana ea TB le ea ART ka nako e le 'ngoe.,WHO,hiv-tb-treatment,,verified,
126,HIV,Drug interactions between TB medicines and ART must be carefully managed.,Likamano pakeng tsa meriana ea lefuba (TB) le ea ART li lokela ho tsamaisoa ka hloko e kholo ho qoba lits'enyehelo kapa ho fokotsa matla a tsona.,NIH_HIVinfo,hiv-tb-treatment,,reviewed,
127,HIV,Rifampicin used in TB treatment can reduce the effectiveness of some ART medicines.,Rifampicin e sebelisoang kalafong ea lefuba (TB) e ka fokotsa matla a meriana e meng ea ART.,WHO,hiv-tb-drug-interactions,,reviewed,
128,HIV,Immune reconstitution inflammatory syndrome can occur when ART is started in people with TB.,Lebitso la lefu la ho ruruha ha mmele ha o qala ART (Immune reconstitution inflammatory syndrome - IRIS) le ka hlaha ha motho ea nang le lefuba (TB) a qala kalafo ea ART.,NIH_HIVinfo,iris,,reviewed,
129,HIV,People with HIV and TB need close monitoring and regular clinic visits.,Batho ba phelang le HIV le lefu la lefuba (TB) ba hloka tlhokomelo e haufi le ho etela kliniki kamehla.,WHO,hiv-tb-monitoring,,reviewed,
130,HIV,Treating both HIV and TB together saves lives and reduces transmission of both diseases.,Ho phekola HIV le lefu la lefuba (TB) ka nako e le 'ngoe ho pholosa bophelo mme ho fokotsa ho tšoaetsana ha mafu ana ka bobeli.,UNAIDS,hiv-tb-coinfection,,reviewed,
131,HIV,HIV testing is confidential and your results cannot be shared without your consent.,Tlhahlobo ea HIV ke ntho ea sephiri mme liphetho tsa hau li ke ke tsa arolelanoa le batho ba bang ntle le tumello ea hau.,WHO,hiv-testing-rights,,reviewed,
132,HIV,Rapid HIV tests can give results within 20 minutes.,Litlhahlobo tse potlakileng tsa HIV (rapid HIV tests) li ka fana ka liphetho ka tlase ho metsotso e mashome a mabeli (20).,CDC_HIVNexus,hiv-testing,,reviewed,
133,HIV,A positive HIV test result should always be confirmed with a second test.,Liphetho tse bontšang hore u na le HIV (positive HIV test result) li lokela ho netefatsoa ka tlhahlobo ea bobeli kamehla.,WHO,hiv-testing,,reviewed,
134,HIV,HIV self-testing kits allow people to test themselves in private.,Lisebelisoa tsa ho itlhahloba HIV (HIV self-testing kits) li lumella batho ho itlhahloba ba le boeena le lekunutung.,WHO,hiv-self-testing,,reviewed,
135,HIV,A negative HIV test result means you did not have HIV at the time of testing.,Liphetho tse bontšang hore ha u na HIV (negative HIV test result) li bolela hore u ne u se na HIV ka nako eo u neng u hlahlobjoa ka eona.,CDC_HIVNexus,hiv-testing,,reviewed,
136,HIV,The window period is the time between HIV infection and when a test can detect the virus.,Nako ea fensetere (window period) ke nako e pakeng tsa ha motho a tšoaetsoa ke HIV le nako eo tlhahlobo e khonang ho lemoha vaerase eo ka mmele.,NIH_HIVinfo,hiv-testing,,reviewed,
137,HIV,Testing again after the window period gives a more accurate result.,Ho ikemisetsa ho hlahlobjoa hape ka mor'a hore nako ea fensetere (window period) e fete ho fana ka liphetho tse nepahetseng le ho feta.,CDC_HIVNexus,hiv-testing,,reviewed,
138,HIV,Couples should test for HIV together to support each other.,Banyalani kapa baratani ba lokela ho hlahlobeloa HIV hammoho ho tšehetsana le ho ba matla mmoho.,WHO,hiv-couples-testing,,reviewed,
139,HIV,Provider-initiated HIV testing should be offered at all health facilities.,Tlhahlobo ea HIV e qaloang ke mofani oa lits'ebeletso tsa bophelo (provider-initiated HIV testing) e lokela ho fanoa litsing tsohle tsa bophelo.,WHO,hiv-testing-policy,,reviewed,
140,HIV,Community-based HIV testing reaches people who do not visit health facilities.,Tlhahlobo ea HIV e fanoang metseng (community-based HIV testing) e fihlela batho ba sa eteleng litsi tsa bophelo.,UNAIDS,hiv-community-testing,,reviewed,
141,HIV,Depression is common in people living with HIV and should be treated.,Ho tepella maikutlong (depression) ho tloaelehile ho batho ba phelang le HIV mme ho lokela ho phekoloa.,WHO,hiv-mental-health,,reviewed,
142,HIV,Anxiety about HIV status and treatment can affect daily life and adherence.,Ho tšoenyeha kapa ho ba le matšoenyeho (anxiety) ka boemo ba hau ba HIV le kalafo ho ka ama bophelo ba hau ba letsatsi le letsatsi le mokhoa oo u neng u tla nka meriana ka oona ka nepo.,NIH_HIVinfo,hiv-mental-health,,reviewed,
143,HIV,Mental health support should be integrated into HIV care.,Tšehetso ea bophelo bo botle ba kelello (mental health support) e lokela ho kenyeletsoa le ho loantšoa mmoho le tlhokomelo ea HIV.,WHO,hiv-mental-health,,reviewed,
144,HIV,People living with HIV who have mental health problems are less likely to stay on treatment.,Batho ba phelang le HIV ba nang le mathata a bophelo bo botle ba kelello ba na le monyetla o fokolang oa ho tsoela pele kapa ho khomarela kalafo ea bona.,PMC,hiv-mental-health-adherence,,reviewed,
145,HIV,Counselling and psychosocial support improve quality of life for people living with HIV.,Therapo ea kelello (counseling) le tšehetso ea maikutlo le loago (psychosocial support) li ntlafatsa boleng ba bophelo ho batho ba phelang le HIV.,WHO,hiv-mental-health,,reviewed,
146,HIV,HIV-related grief and loss can cause prolonged sadness that requires professional support.,Mahlomola le tahlehelo tse amanang le HIV li ka baka masoabi a nako e telele a hlokang tšehetso le thuso ea litsebi tsa bophelo bo botle ba kelello.,SADAG,hiv-grief,,reviewed,
147,HIV,Substance use disorders are more common in people living with HIV and need to be addressed.,Mafu a tšebeliso e mpe ea lino kapa lithethefatsi (substance use disorders) a tloaelehile haholo ho batho ba phelang le HIV mme ho hlokahala hore ho sebetsanoe le ona ka tieo.,NIH_HIVinfo,hiv-substance-use,,reviewed,
148,HIV,Post-traumatic stress disorder is more common in people living with HIV.,Lefu la khatello ea maikutlo ka mor'a ho traumatic (post-traumatic stress disorder - PTSD) le tloaelehile haholo ho batho ba phelang le HIV mme le hloka tlhokomelo e khethehileng.,PMC,hiv-ptsd,,reviewed,
149,HIV,Integrated mental health and HIV care leads to better treatment outcomes.,Tlhokomelo e kopantseng bophelo bo botle ba kelello le ea HIV (integrated mental health and HIV care) e isa ho liphetho tse betere haholo tsa kalafo.,WHO,hiv-mental-health,,reviewed,
150,HIV,People living with HIV should be screened for depression at every clinic visit.,Batho ba phelang le HIV ba lokela ho hlahlobeloa ho tepella maikutlong (depression) nako le nako ha ba etetse litleliniki.,WHO,hiv-mental-health-screening,,reviewed,
151,HIV,Micronutrient deficiencies are common in people living with HIV.,Ho hlokahala ha limatlafatsi tse nyane (micronutrient deficiencies) ho tloaelehile ho batho ba phelang le HIV mme ho bohlokoa hore li hlokomeloe.,FAO,hiv-nutrition,,reviewed,
152,HIV,Zinc deficiency can worsen immune function in people living with HIV.,Ho hlokahala ha sinki (zinc deficiency) ho ka mpefatsa tšebetso ea sesole sa mmele ho batho ba phelang le HIV.,WHO,hiv-nutrition,,reviewed,
153,HIV,Vitamin B12 deficiency is common in people taking certain ART medicines.,Ho hlokahala ha vithamine B12 (vitamin B12 deficiency) ho tloaelehile ho batho ba nkang meriana e itseng ea mofuta oa ART.,NIH_HIVinfo,hiv-nutrition,,reviewed,
154,HIV,People living with HIV have higher energy needs especially when they are ill.,"Batho ba phelang le HIV ba na le tlhoko e phahameng ea matla (energy needs), haholo-holo ha ba kula.",FAO,hiv-nutrition,,reviewed,
155,HIV,Food insecurity can make it harder for people living with HIV to take their medicines.,Ho hloka ts'ireletso ea lijo (food insecurity) ho ka etsa hore ho be boima haholo ho batho ba phelang le HIV ho nka meriana ea bona ka nepo.,WHO,hiv-food-security,,reviewed,
156,HIV,Nutrition support programmes can improve ART adherence and treatment outcomes.,Mananeo a tšehetso ea phepo e nepahetseng (nutrition support programmes) a ka ntlafatsa mokhoa oa ho khomarela meriana ea ART hammoho le liphetho tse betere tsa kalafo.,FAO,hiv-nutrition-programmes,,reviewed,
157,HIV,Weight loss in people living with HIV can be a sign of treatment failure or opportunistic infection.,Ho theoha ha boima ba mmele ho batho ba phelang le HIV ho ka ba sesupo sa ho hloleha hoa kalafo (treatment failure) kapa ho hlaseloa ke mafu a mpefalang ka lebaka la bofokoli ba sesole sa mmele (opportunistic infection).,NIH_HIVinfo,hiv-nutrition,,reviewed,
158,HIV,Diarrhoea caused by HIV or ART can lead to malnutrition if not managed.,Letshollo le bakiloeng ke HIV kapa meriana ea ART le ka baka phepo e mpe (malnutrition) ha le sa laoloe kapa la phekoloa ka nako.,WHO,hiv-nutrition,,reviewed,
159,HIV,Herbal remedies and traditional medicines can interact with ART.,Litlhare tsa litlama le meriana ea setso (herbal remedies and traditional medicines) li ka thulana kapa tsa kena-kenana le tšebetso ea meriana ea ART (interact with ART).,WHO,hiv-traditional-medicine,,reviewed,
160,HIV,Always tell your healthcare provider about any traditional or herbal medicines you are taking.,Kamehla bolella mofani oa hau oa tlhokomelo ea bophelo bo botle ka meriana efe kapa efe ea setso kapa ea litlama eo u e nkang.,NIH_HIVinfo,hiv-traditional-medicine,,reviewed,
161,HIV,People living with HIV are at higher risk of cardiovascular disease.,Batho ba phelang le HIV ba kotsing e phahameng haholo ea ho tšoaroa ke mafu a pelo le methapo ea mali (cardiovascular disease).,NIH_HIVinfo,hiv-long-term-complications,,reviewed,
162,HIV,Regular blood pressure and cholesterol checks are important for people on long-term ART.,Ho hlahloba khatello ea mali (blood pressure) le kiroseterolo (cholesterol) khafetsa ho bohlokoa haholo ho batho ba ntseng ba nka meriana ea ART ka nako e telele.,WHO,hiv-long-term-complications,,reviewed,
163,HIV,People living with HIV have a higher risk of certain cancers.,Batho ba phelang le HIV ba kotsing e phahameng haholo ea ho tšoaroa ke mefuta e itseng ea kankere (certain cancers).,CDC_HIVNexus,hiv-cancer-risk,,reviewed,
164,HIV,Cervical cancer screening is especially important for women living with HIV.,Ho hlahlobela kankere ea molomo oa popelo (cervical cancer screening) ho bohlokoa haholo ho basali ba phelang le HIV.,WHO,hiv-cervical-cancer,,reviewed,
165,HIV,People living with HIV should have regular dental check-ups.,Batho ba phelang le HIV ba lokela ho hlahlobana le ngaka ea meno khafetsa (regular dental check-ups).,NIH_HIVinfo,hiv-oral-health,,reviewed,
166,HIV,Oral health problems such as thrush and gum disease are common in people with HIV.,"Mathata a bophelo bo botle ba molomo, a kang tšea (thrush) le lefu la marinini (gum disease), a tloaelehile ho batho ba phelang le HIV.",CDC_HIVNexus,hiv-oral-health,,reviewed,
167,HIV,Bone density loss is a long-term concern for people on ART.,Ho lahleheloa ke letsetse la masapo (bone density loss) ke ntho e tšoenyang ka nako e telele ho batho ba ntseng ba nka meriana ea ART.,NIH_HIVinfo,hiv-bone-health,,reviewed,
168,HIV,People living with HIV should avoid prolonged sun exposure and use sunscreen.,Batho ba phelang le HIV ba lokela ho qoba ho lula letsatsing nako e telele mme ba sebelise setlolo se thibelang kotsi ea mahlaseli a letsatsi (sunscreen).,CDC_HIVNexus,hiv-skin-health,,reviewed,
169,HIV,Kidney function should be monitored regularly in people taking tenofovir-based ART.,Tšebetso ea liphio (kidney function) e lokela ho hlahlojoa khafetsa ho batho ba ntseng ba nka meriana ea ART e nang le tenofovir (tenofovir-based ART).,WHO,hiv-kidney-health,,reviewed,
170,HIV,Liver disease is a significant cause of illness in people living with HIV.,Lefu la sebete (liver disease) ke sesupo le se baki se seholo sa ho kula har'a batho ba phelang le HIV.,NIH_HIVinfo,hiv-liver-health,,reviewed,
171,HIV,I was told I have HIV and I do not know where to start.,Ke bolelletsoe hore ke na le HIV 'me ha ke tsebe hore na ke qale kae.,clinical_fieldwork,patient-hiv-diagnosis,,reviewed,
172,HIV,I am scared to start taking HIV medicines.,Ke tšohile ho qala ho nka meriana ea HIV.,clinical_fieldwork,patient-hiv-fears,,reviewed,
173,HIV,I have been taking my HIV medicines for one month and I feel much better.,Ke qetile khoeli ke nka meriana ea ka ea HIV 'me ke ikutloa ke le betere haholo.,clinical_fieldwork,patient-hiv-treatment-response,,reviewed,
174,HIV,I forgot to take my HIV medicine yesterday and I am worried.,Ke lebetse ho nka moriana oa ka oa HIV maobane 'me ke tšoenyehile.,clinical_fieldwork,patient-art-adherence,,reviewed,
175,HIV,My HIV medicine makes me feel dizzy in the morning.,Meriana ea ka ea HIV e nts'ebisa ditaemane hoseng.,clinical_fieldwork,patient-art-side-effects,,reviewed,
176,HIV,I do not want my family to know that I am taking HIV medicine.,Ha ke batle hore lelapa la ka le tsebe hore ke nka meriana ea HIV.,clinical_fieldwork,patient-hiv-disclosure,,reviewed,
177,HIV,I am pregnant and I just found out I have HIV.,Ke mmele o rona mme ke sa tsoa fumana hore ke na le HIV.,clinical_fieldwork,patient-pmtct,,reviewed,
178,HIV,I want to know if my baby has HIV.,Ke batla ho tseba hore na ngoana oa ka o na le HIV.,clinical_fieldwork,patient-pmtct,,reviewed,
179,HIV,I have been on HIV treatment for five years and my viral load is undetectable.,Ke bile kalafong ea HIV lilemo tse hlano mme vaerale loute (viral load) ea ka ha e sa bonahala.,clinical_fieldwork,patient-hiv-treatment-response,,reviewed,
